【84V10】高等学校学習指導要領（平成30年告示及び一部改正）コード表　Ver 1.0,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
工業,6240,(1) セラミックスについて製造工程における単位操作，品質管理及び品質評価を踏まえて理解するとともに，関連する技術を身に付けるようにする。,84Qn502100000000
工業,6241,(2) セラミック技術に関する課題を発見し，技術者として科学的な根拠に基づき工業技術の進展に対応し解決する力を養う。,84Qn502200000000
工業,6242,(3) セラミック技術を製造工程の改善に活用する力の向上を目指して自ら学び，工業の発展に主体的かつ協働的に取り組む態度を養う。,84Qn502300000000
工業,6243,"２　内　容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",84Qn503000000000
工業,6244,〔指導項目〕,84Qn503100000000
工業,6245,(1) 原料処理,84Qn503110000000
工業,6246,ア　原料,84Qn503111000000
工業,6247,イ　処理工程,84Qn503112000000
工業,6248,ウ　調合計算と原料処理,84Qn503113000000
工業,6249,(2) セラミックスの成形と乾燥,84Qn503120000000
工業,6250,ア　各種の成形法,84Qn503121000000
工業,6251,イ　乾燥,84Qn503122000000
工業,6252,(3) 加熱処理と溶融,84Qn503130000000
工業,6253,ア　燃料と燃焼,84Qn503131000000
工業,6254,イ　加熱炉,84Qn503132000000
工業,6255,ウ　溶融,84Qn503133000000
工業,6256,(4) セラミックスの加工,84Qn503140000000
工業,6257,ア　研磨剤と工具,84Qn503141000000
工業,6258,イ　セラミック加工,84Qn503142000000
工業,6259,(5) 品質の管理と評価,84Qn503150000000
工業,6260,ア　品質管理,84Qn503151000000
工業,6261,イ　品質の評価,84Qn503152000000
工業,6262,(6) 環境保全とリサイクル技術,84Qn503160000000
工業,6263,ア　環境保全と安全,84Qn503161000000
工業,6264,イ　廃棄物の処理とリサイクル技術,84Qn503162000000
工業,6265,３　内容の取扱い,84Qn505000000000
工業,6266,(1) 内容を取り扱う際には，次の事項に配慮するものとする。,84Qn505100000000
工業,6267,ア　工場の見学及び実験・実習などを通して，具体的に理解できるよう工夫して指導すること。,84Qn505110000000
工業,6268,イ　〔指導項目〕の(1)のウについては，生徒や地域の実態，学科の特色等に応じて，適切な題材を選定して扱うことができること。,84Qn505120000000
工業,6269,(2) 内容の範囲や程度については，次の事項に配慮するものとする。,84Qn505200000000
工業,6270,ア　〔指導項目〕の(2)については，セラミックスの成形，乾燥の方法及びそれらの装置の構造を扱うこと。,84Qn505210000000
工業,6271,イ　〔指導項目〕の(3)のアについては，燃料の特性と燃焼計算を扱うこと。イについては，加熱炉の構造及び炉材の特性を扱うこと。ウについては，ガラスの溶融に関して溶融窯の構造や清澄の原理を扱うこと。,84Qn505220000000
工業,6272,ウ　〔指導項目〕の(4)のイについては，機械的加工，化学的加工及び電気的加工を扱うこと。,84Qn505230000000
工業,6273,エ　〔指導項目〕の(5)については，品質管理の考え方及び評価の方法を扱うこと。,84Qn505240000000
工業,6274,オ　〔指導項目〕の(6)については，セラミックスの製造における環境保全対策及び再資源化を扱うこと。,84Qn505250000000
工業,6275,第50　セラミック工業,84Qo500000000000
工業,6276,"１　目　標
工業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，セラミックスの生産に必要な資質・能力を次のとおり育成することを目指す。",84Qo502000000000
工業,6277,(1) セラミック工業について原料から製品に至るまでのセラミック製造を踏まえて理解するとともに，関連する技術を身に付けるようにする。,84Qo502100000000
工業,6278,(2) セラミック工業に関する課題を発見し，技術者として科学的な根拠に基づき工業技術の進展に対応し解決する力を養う。,84Qo502200000000
工業,6279,(3) セラミック製品を開発し製造する力の向上を目指して自ら学び，工業の発展に主体的かつ協働的に取り組む態度を養う。,84Qo502300000000
工業,6280,"２　内　容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",84Qo503000000000
工業,6281,〔指導項目〕,84Qo503100000000
工業,6282,(1) セラミック工業の概要,84Qo503110000000
工業,6283,(2) 機能性セラミックス,84Qo503120000000
工業,6284,ア　材料と科学技術,84Qo503121000000
工業,6285,イ　機械的機能,84Qo503122000000
工業,6286,ウ　電気的機能,84Qo503123000000
工業,6287,エ　光学的機能,84Qo503124000000
工業,6288,(3) 陶磁器,84Qo503130000000
工業,6289,ア　陶磁器の歴史,84Qo503131000000
工業,6290,イ　原料と製造工程,84Qo503132000000
工業,6291,ウ　陶器と磁器,84Qo503133000000
工業,6292,(4) ガラスとほうろう,84Qo503140000000
工業,6293,ア　ガラス工業の歴史,84Qo503141000000
工業,6294,イ　原料と製造工程,84Qo503142000000
工業,6295,ウ　ガラス,84Qo503143000000
工業,6296,エ　ほうろう,84Qo503144000000
工業,6297,(5) 耐火物,84Qo503150000000
工業,6298,ア　産業と耐火物,84Qo503151000000
工業,6299,イ　原料と製造工程,84Qo503152000000
工業,6300,ウ　各種の耐火物,84Qo503153000000
工業,6301,(6) セメント,84Qo503160000000
工業,6302,ア　原料と製造工程,84Qo503161000000
工業,6303,イ　セメントの性質と用途,84Qo503162000000
工業,6304,３　内容の取扱い,84Qo505000000000
工業,6305,(1) 内容を取り扱う際には，次の事項に配慮するものとする。,84Qo505100000000
工業,6306,ア　産業界の動向や地域の実態に着目するとともに，工場の見学及び実験・実習などを通して，具体的に理解できるよう工夫して指導すること。,84Qo505110000000
工業,6307,イ　〔指導項目〕の(2)から(6)までについては，生徒や地域の実態，学科の特色等に応じて，いずれか一つ以上を選択して扱うことができること。,84Qo505120000000
工業,6308,(2) 内容の範囲や程度については，次の事項に配慮するものとする。,84Qo505200000000
工業,6309,ア　〔指導項目〕の(1)については，セラミック工業と地域の発展との関わり，セラミック工業と日本の産業の発展との相互の関連を扱うこと。また，製造工程についても扱うこと。,84Qo505210000000
工業,6310,イ　〔指導項目〕の(2)のアについては，機能性セラミックスの開発を支えた技術の概要を扱うこと。イからエまでについては，セラミックスの多様な機能及び用途を扱うこと。また，機能性の原理に関する内容を扱うこと。,84Qo505220000000
工業,6311,ウ　〔指導項目〕の(3)のアについては，地域産業の発達の歴史と関連付けて扱うこと。イについては，代表的な原料の特徴と製造工程を扱うこと。,84Qo505230000000
工業,6312,エ　〔指導項目〕の(4)のアについては，ガラス工業の現状についても扱うこと。イについては，代表的なガラス製造工程を扱うこと。ウについては，ガラスの特徴と用途を扱うこと。エについては，ほうろうの製造工程と用途を扱うこと。,84Qo505240000000
工業,6313,オ　〔指導項目〕の(5)については，耐火物を利用する製造業についても扱うこと。イについては，天然原料と人工原料の製造工程を扱うこと。ウについては，具体的な窯炉と関連付けて扱うこと。,84Qo505250000000
工業,6314,第51　繊維製品,84Qp500000000000
工業,6315,"１　目　標
工業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，繊維及び繊維製品を取り扱う職業人として必要な資質・能力を次のとおり育成することを目指す。",84Qp502000000000
工業,6316,(1) 繊維及び繊維製品について製造方法や製品の特性と社会生活との関係を踏まえて理解するとともに，関連する技術を身に付けるようにする。,84Qp502100000000
工業,6317,(2) 繊維及び繊維製品に関する課題を発見し，技術者として科学的な根拠に基づき工業技術の進展に対応し解決する力を養う。,84Qp502200000000
工業,6318,(3) 多様な繊維及び繊維製品の製造や品質改善する力の向上を目指して自ら学び，繊維産業の発展に主体的かつ協働的に取り組む態度を養う。,84Qp502300000000
工業,6319,"２　内　容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",84Qp503000000000
